Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2025-02-25T05:00:00.000Z,39.7688032872,39.7935544147,37.5162429461,38.4271697998,151194400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-26T05:00:00.000Z,38.9024362849,39.8282108358,37.966758261,38.6747055054,126351400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-27T05:00:00.000Z,39.4668128209,39.6895918607,35.3874544622,35.4666633606,206751000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-28T05:00:00.000Z,35.3775502096,37.214251589,34.6943578958,37.0904846191,186358000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-03T05:00:00.000Z,37.8083321668,38.1449784479,33.8824440584,34.694355011,183891600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-04T05:00:00.000Z,34.0408710397,36.026090668,32.6794342676,34.3131561279,261673800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-05T05:00:00.000Z,34.4319747015,35.986487639,33.412132237,35.6498413086,201266600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-06T05:00:00.000Z,33.8576912688,34.9022847749,32.2635721258,32.6942825317,245645400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-07T05:00:00.000Z,32.4566494636,33.669568053,31.1348191117,33.3725280762,270354600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-10T04:00:00.000Z,31.6843458949,31.7784100054,28.6545308475,29.6100120544,312271600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-11T04:00:00.000Z,29.4070302853,30.6199449757,28.4020412916,29.2634601593,278978600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-12T04:00:00.000Z,30.6645039902,31.0209534702,29.2882158799,30.2635002136,283837200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-13T04:00:00.000Z,30.1001274302,30.124880447,28.2386729888,28.6099739075,242454600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-14T04:00:00.000Z,29.560501442,30.8080726748,29.4565376448,30.639749527,198217000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-17T04:00:00.000Z,30.6348016182,31.8229634233,30.2734022845,31.233833313,180300800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-18T04:00:00.000Z,30.5803438681,30.585293716,29.2139554307,29.6595172882,175652400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-19T04:00:00.000Z,30.0407198369,31.6397889013,29.6743687658,30.8130264282,185186400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-20T04:00:00.000Z,30.030818348,31.5011705962,29.8872482056,30.496181488,176818200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-21T04:00:00.000Z,29.471390724,30.902136616,29.2436599491,30.7833213806,160982000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-24T04:00:00.000Z,32.2091157047,32.9368661072,32.0903004688,32.7388381958,126823000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-25T04:00:00.000Z,32.9121136588,33.352723761,32.7190337146,33.3230171204,111139400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-26T04:00:00.000Z,33.0886564739,33.2624406783,31.162125507,31.4699745178,157006400,0.099,0.0,0.0,TQQQ,NA,NA,USD
2025-03-27T04:00:00.000Z,31.0826816126,31.892025447,30.6606331687,30.9337234497,144736000,0.0,0.0,0.0,TQQQ,NA,NA,USD
